video_id,author,text,like_count,published_at
2ivpwdSWYFw,@disgruntledpelican5660,I can’t wait until Pete Hegseth is erased from the government and goes back to being the lowlife drunk we see in and out of jail for the rest of his life,0,2025-06-04T13:41:38Z
2ivpwdSWYFw,@adrian-gr8hg,Cornell West can f off. Hes involved in why trump won. Ill never watch him anywhere. His words are worthless to me now.,0,2025-06-04T13:40:16Z
2ivpwdSWYFw,@PhillipLemmon,"The USS Putin
The USS Hitler
The USS White
The USS Billionaire
The USS America
The USS Traitor

THESE are the names that Trump wants!
(Well, maybe not the last one, lol)",0,2025-06-04T13:39:16Z
2ivpwdSWYFw,@thomasrogers9146,"THEY CAN HAVE THEIR WHITE AMERICA ALL TO THEM SELVES, POOR UNEDUCATED DELUSIONAL ISOLATION FROM THE GLOBAL COMMUNITY.. THESE RACISTS ARE NOT INTERESTED IN SOLVING PROBLEMS THEY ARE TOO BUSY FIGHTING CULTURE WARS.",0,2025-06-04T13:37:44Z
2ivpwdSWYFw,@williamd6833,You all lost. Deal with it. Common sense is back in the WH and it is glorious 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,4,2025-06-04T13:35:10Z
2ivpwdSWYFw,@truenewsnetwork2x,"Abundance is BS. Its a con for more neoliberalism. We need liberal populism, and get rid of that god aweful CITIZENS UNITED",0,2025-06-04T13:34:32Z
2ivpwdSWYFw,@CanadianSmoke,"America seems to be the only democracy in the world that is overcome by DEI, other nations embrace DEI. Canada has been practicing DEI for over sixty years. Leave the ships as they were.",0,2025-06-04T13:34:15Z
2ivpwdSWYFw,@genamcgraff8981,Well King Jame was gay.,0,2025-06-04T13:33:36Z
2ivpwdSWYFw,@genamcgraff8981,This is nothing new the last 8000 years been white washed. Especially religion and race. Thats how they keep power.,0,2025-06-04T13:32:39Z
2ivpwdSWYFw,@chrisleo2771,This is another distraction. No one in the MAGA party is working for Americans. Boot them out now. And impeach the orange hippo.,0,2025-06-04T13:32:29Z
2ivpwdSWYFw,@Coffeecak8,It’s war fighting not making a certain people feel good.,0,2025-06-04T13:32:09Z
2ivpwdSWYFw,@Jcampos888,Fake news,0,2025-06-04T13:31:41Z
2ivpwdSWYFw,@HoTrEtArDeDcHiXx,Abraham Lincoln is next obviously 🙄,0,2025-06-04T13:31:00Z
2ivpwdSWYFw,@JC-gd3cc,"In the UK, we have herd that the BBC is more liberal, biased and hate filled than CNN, MSNBC, ABC, CBS and PBS. How is that even possible?",2,2025-06-04T13:30:33Z
2ivpwdSWYFw,@sheriseofili3721,"Robert E Lee , Stonewall Jackson were white. Tubman and the others were people of colour.",0,2025-06-04T13:30:01Z
2ivpwdSWYFw,@antique7391,I’m waiting for Lieutenant Calley from the My Lai massacre in Vietnam to get something named after him…,1,2025-06-04T13:29:50Z
2ivpwdSWYFw,@murphyslaw2102,"Politics are a fuckin joke
Dems and Republicans are playing with ppl lives then they get on TV with these fake ass debates",0,2025-06-04T13:28:55Z
2ivpwdSWYFw,@celestinadiahnot8497,Black MAGA are the most confusing and confused being on the planet. How does one thrive while erasing oneself?,1,2025-06-04T13:28:53Z
2ivpwdSWYFw,@RefrigeratorWilliamPerry,Abby is a angry black girl,1,2025-06-04T13:28:30Z
2ivpwdSWYFw,@_Idontknowyet_,"Military should use only military heroes names.  
No more woke lgbtq blm BS!",0,2025-06-04T13:27:35Z
2ivpwdSWYFw,@ericarmstrong8561,Why have this topic with NO WHITE FOLKS(Men) on the panel???? What's the point if the problem isn't present to discuss and debate?,0,2025-06-04T13:27:27Z
2ivpwdSWYFw,@Thomas-fm6tt,Good we should have real heroes as icons not garbage ass nobody worthless icons that means absolutely shit like its the military should have real military icons not trash ass garbage.,0,2025-06-04T13:27:11Z
2ivpwdSWYFw,@jameshurst6119,CNN is AIPAC and AIPAC is Israel.,0,2025-06-04T13:26:33Z
2ivpwdSWYFw,@rodneyjones6358,Is this surprising?  The racist Americans got what they voted for.  The world is watching and they are ashamed of the USA.,0,2025-06-04T13:26:27Z
2ivpwdSWYFw,@Joshua-fg8mz,Lol the dude pretending GOP is gay supporter after most of the just voted against their marriage rights less two 2 years ago.😅,0,2025-06-04T13:26:01Z
2ivpwdSWYFw,@jameshurst6119,CNN is disgusting.,0,2025-06-04T13:24:55Z
2ivpwdSWYFw,@tonytiger9020,Why hasn't CNN ever reported to their viewers about the 20 million illegal criminal migrants that Joe Biden and the Democrats allowed into our communities without vetting them.. Joe Biden and the DemonRats allowed TERRORISTS .. MURDERERS .. RAPISTS AND CHILD TRAFFICKERS INTO OUR COMMUNITIES.. AND A VOTE FOR ANY DEMONRAT AT THIS POINT WILL BE A VOTE FOR OPEN BORDERS AGAY AND NO DEPORTATIONS..,0,2025-06-04T13:24:46Z
2ivpwdSWYFw,@ronvara4347,Wir haben es nicht gewußt,0,2025-06-04T13:23:59Z
2ivpwdSWYFw,@ajahguideme2067,"Cornel West, can't be Christian defending Sodomites... Look at what happened to Lot's wife",0,2025-06-04T13:23:49Z
2ivpwdSWYFw,@lamaree9808,CNN is ok with Demolition of National Hero statues by BLM,0,2025-06-04T13:23:26Z
2ivpwdSWYFw,@SM-zd6ws,Where Scott at!?!? I want to hear his ignorance about this subject 🤨,1,2025-06-04T13:23:13Z
2ivpwdSWYFw,@bentleyrevis6038,they resurrected fredrick douglas,0,2025-06-04T13:23:09Z
2ivpwdSWYFw,@robertarthropthesecond,"The USA is no better than Nazi Germany when it started to go after gays and 
Jews, and Freethinkers, and Kommunists etc",1,2025-06-04T13:22:56Z
2ivpwdSWYFw,@wsbs520,"It's not hatred because you want to keep boys out of girls sports, bathrooms,  locker rooms and showers. It's hatred if you don't sympathize with the girls",0,2025-06-04T13:22:43Z
2ivpwdSWYFw,@dennymadden2891,This is nothing short of hitlers nazi purge,0,2025-06-04T13:20:21Z
2ivpwdSWYFw,@bavery6957,"Lol - let's see:
Burning cross? Check!
Sturdy oak tree? Check!
A coil of rope? Check!
Howling crowd of insecure armed men wearing white sheets and hoods? Check!
So - what are we doing here...? 🤔",0,2025-06-04T13:20:14Z
2ivpwdSWYFw,@ryanmalone2681,The mask is coming off.  MAGA was always full of hate for anyone not white and conservative.  Nothing new here other than removing any pretext that they’re not hateful.  At least they’re not trying to gaslight us and just being honest about the people they hate.,0,2025-06-04T13:19:55Z
2ivpwdSWYFw,@meadams1558,I can't lie I'm getting Nathaniel Hackett vibes from the way Hegseth is performing. Some people just can't do the job.,0,2025-06-04T13:19:05Z
2ivpwdSWYFw,@StevefrankReinhold,"You know it and i know it that back in the 1960's through the 90's . Trump wouldn't have lasted ONE DAY, with in a week he'd a been frog marched in shackles straight into LEAVENWORTH with no question's asked. 
Its amazing the insane wrong changed path America has taken since then",0,2025-06-04T13:18:28Z
2ivpwdSWYFw,@davidgiles9651,Renaming ships was never an issue before trump 😢,2,2025-06-04T13:18:10Z
2ivpwdSWYFw,@OtakuXdragon,What the actual fuck is Borelli saying?,0,2025-06-04T13:16:45Z
2ivpwdSWYFw,@shiitakehappens6194,Tubman is really the perfect name for a ship tbh,0,2025-06-04T13:15:56Z
2ivpwdSWYFw,@davidgiles9651,Anyone else HEAR just how hegseth and trump COMPLETELY REBUILT OUR MILITARY in just 4 months  ?😮,0,2025-06-04T13:15:13Z
2ivpwdSWYFw,@77stephani77,"Putting someone like Trump in power, him putting his people he controls in certain positions the start of Erasing of the past is the start of them rewriting history,& that is how a authoritarian comes to power becoming dictator then we become a nation like Russia & or North Korea…the places those now in power look up to aspiring to become just like……we are in trouble…keep standing up to tyrants!!! We should celebrate those who contributed to us becoming free nation, not those who fought against us to try to keep us from being free & or try to end us as a nation of rights and freedoms….",0,2025-06-04T13:12:30Z
2ivpwdSWYFw,@StevefrankReinhold,So sick and tired of all Trump's blatant paranoid Racist disgusting hideous clown fools on what people have in between there legs. The Right Wing fools are all off the hook acting like the spoiled tantrum  children they all are .,0,2025-06-04T13:12:12Z
2ivpwdSWYFw,@davidgiles9651,"IT'S ""UNDER REVIEW"" HE CAN'T ORDER IT, and like EVERY OTHER republicans attempt to rewrite military history, it'll be REVERSED OR WITHDRAWN",0,2025-06-04T13:12:00Z
2ivpwdSWYFw,@c.falcon5045,That Shermichael dude knows why they're doing it!! Theyre all racist!!!,0,2025-06-04T13:12:00Z
2ivpwdSWYFw,@afwarrior83,"The only names that should be on military ships, military bases, etc. should be names of past military service members.",1,2025-06-04T13:11:17Z
2ivpwdSWYFw,@williamstafford8248,The Questions everyone wants to know who was involved in the AUTOPEN? The Rats are volunteering starting today. 4 Biden staffers will be interviewing today. The Biden Doctors Lawyer is working a deal as we speak to testify,0,2025-06-04T13:10:59Z
2ivpwdSWYFw,@HAL9000-AJ,daddy trump ❤,1,2025-06-04T13:09:45Z
2ivpwdSWYFw,@smr144,This is criminal 😢,0,2025-06-04T13:09:10Z
2ivpwdSWYFw,@monkeybusiness2204,Next Trump administration will start naming them after famous dictators.,0,2025-06-04T13:08:58Z
2ivpwdSWYFw,@ryanokosun9632,"Everybody is afraid to bring racism into the conversation even when all the people pictures that were removed are people of color 😂😂😂😂 they hate diversity,say it !",0,2025-06-04T13:08:56Z
2ivpwdSWYFw,@davidjameson4597,Literal dude with a skinned head being shy racist talking to a pretty lady….,0,2025-06-04T13:08:17Z
2ivpwdSWYFw,@contrablue43766,This is what happens when you're a foolish TV show host masquerading as the director of defense.,15,2025-06-04T13:07:57Z
2ivpwdSWYFw,@GeoffFilutze,Democrats wanted it to be called the George Floyd,0,2025-06-04T13:07:54Z
2ivpwdSWYFw,@enriquesaez1996,The black Republican looks so uncomfortable,7,2025-06-04T13:07:01Z
2ivpwdSWYFw,@HAL9000-AJ,No more pride month at the White House 🏡🤣🤣,0,2025-06-04T13:05:41Z
2ivpwdSWYFw,@davidhirschy8761,Disgusting that white supremacists are allowed to rage their ideology upon our national institutions.,0,2025-06-04T13:04:50Z
2ivpwdSWYFw,@Nether-b6c,The GOP constantly reminds us that the Civil War never ended and bigotry is one of the requirements to be part of their sick and dangerous movement.,0,2025-06-04T13:04:09Z
2ivpwdSWYFw,@ultimatetruthteller4169,Shermichael knows nothing about black history.,2,2025-06-04T13:03:14Z
2ivpwdSWYFw,@d1p70,"China is building advanced drone swarm carriers.
Meanwhile TACO's DUI hire is busy renaming ships.",11,2025-06-04T13:01:52Z
2ivpwdSWYFw,@jamesmatthews235,"He’s doing the only thing he knows how, and that’s erasing Black History…., He doesn’t Know this job, he’s just a Racist doing Racist things for his boss man trump",0,2025-06-04T13:01:40Z
2ivpwdSWYFw,@davyscake,Harvey Milk was a pDF.his name shouldn't be in anything.,0,2025-06-04T13:00:47Z
2ivpwdSWYFw,@wandalopez814,Read pages 562 and 563 of the house Bill,0,2025-06-04T12:58:38Z
2ivpwdSWYFw,@nexussix7933,Trump was talking about statues that were being removed at the time not that he endorsed those statues.,2,2025-06-04T12:58:12Z
2ivpwdSWYFw,@gcinizwidlamini406,It's a gay ship,0,2025-06-04T12:57:44Z
2ivpwdSWYFw,@Addydolphin77,"Let them rename them, just add the name back when they're gone",2,2025-06-04T12:56:41Z
2ivpwdSWYFw,@pablopiccolo-r5t,"Incredible that CNN still has viewers after they covered for Biden for 4 years, telling us 'he's on top of his game'",4,2025-06-04T12:56:36Z
2ivpwdSWYFw,@ese5102,"Harvey Milk served in the Navy, fought for equal rights for Americans, and was murdered in that fight. What is wrong about naming a ship after him?",19,2025-06-04T12:56:32Z
2ivpwdSWYFw,@nexussix7933,These are the same assholes who tear down statues of our founders and rename our military bases.,0,2025-06-04T12:56:17Z
2ivpwdSWYFw,@Jakes-c2o,Is thuis beard guy not one of these BS Third party morons who delivered the Presidency on a platter to Trump?? And now he still continues to try and impress us with his empty intellectual talking points.,0,2025-06-04T12:56:04Z
2ivpwdSWYFw,@boycott-Msnbc,Are adversaries are laughing at America having a Ship named after a Gay man having a military recruitment ad My 2 moms😊,3,2025-06-04T12:55:06Z
2ivpwdSWYFw,@opaca512,The red hats are NOT FOR US!🚩🚩🚩🙏🇺🇸🫣,1,2025-06-04T12:54:29Z
2ivpwdSWYFw,@WibuHunter-s4j,"hey, did you know
in indonesia there is bully in elementary school just because religion difference?
It is true news, in Riau the minority (Christian) kid were bullied by seniors because religion difference until the kid died a week ago. But the mass media close their eyes. The kid is at 2nd class of elementary school student.",1,2025-06-04T12:53:34Z
2ivpwdSWYFw,@gcinizwidlamini406,Woke battle ships,2,2025-06-04T12:52:19Z
2ivpwdSWYFw,@AtomAunt,"Well.. the interest is down and the stock market's up
And Caitlin's on a corner sellin pens from a cup........
and a taco boy can survive.
🌮🌮🌮🌮🌮🌮🌮🌮🌮🌮",0,2025-06-04T12:51:56Z
2ivpwdSWYFw,@thomasferris-l4j,"I’m glad to see our government is working so hard on important things for the American people.
I’m glad they’re not wasting their time with monuments, changing the names of military ships or maps.😜",3,2025-06-04T12:51:44Z
2ivpwdSWYFw,@gcinizwidlamini406,Michel is an idiot,0,2025-06-04T12:51:37Z
2ivpwdSWYFw,@NeverThe51stState,"So basically, their priorities are all about culture warfare.",1,2025-06-04T12:50:47Z
2ivpwdSWYFw,@Brucev7,Hardly an 'icon'    Genesis 2:24   Matthew 19:4-6,0,2025-06-04T12:50:30Z
jcK2OdNhc9g,@dwaynejones1555,I thought My Lumpy Pillow went out of business.,0,2025-06-04T14:00:29Z
jcK2OdNhc9g,@Sparkles1960,You should NEVER take pleasure in someone else's downfall.  It shows your character and who you really are.,0,2025-06-04T13:59:35Z
jcK2OdNhc9g,@bombardus2258,"Work for Trump, and you go broke....😉👍",0,2025-06-04T13:58:47Z
jcK2OdNhc9g,@rodgerjeffries6622,Trump will pardon his criminal buddy!🤬,0,2025-06-04T13:58:18Z
jcK2OdNhc9g,@vidaloca65,"I feel no sympathy for him along with Guliani who destroyed their lives over such an obvious lie! Hey guys, where is  your good buddy Trump at??",0,2025-06-04T13:58:14Z
jcK2OdNhc9g,@GinaLoubser01,The best evidence of gender bias in America is that Brittney Spears was forced into a conservatorship and Mike Lindell wasn't. His children should have stepped in and stopped him before he lost it all.,0,2025-06-04T13:58:11Z
jcK2OdNhc9g,@buckbenelli8,"Now that’s a businessman. Mike Lindell 2028, right maga mush brains?",0,2025-06-04T13:58:05Z
jcK2OdNhc9g,@lassiewho,"Funny how aligning with Cheatoni destroys your life. Giuliani, Musk, Pillow guy",0,2025-06-04T13:57:50Z
jcK2OdNhc9g,@craigmacc2280,Racism/bigotry is a bad investment 😂,0,2025-06-04T13:57:44Z
jcK2OdNhc9g,@Lugs-d9t,Jagoff McPillow dove head-first into a pool of slime. 😂,0,2025-06-04T13:56:49Z
jcK2OdNhc9g,@77777771955,"Sorry, no sympathy here. 😂",0,2025-06-04T13:56:47Z
jcK2OdNhc9g,@Jacob-nu4nd,Go RED your business is dead,1,2025-06-04T13:56:45Z
jcK2OdNhc9g,@boroborn6524,😂😂😂😂😂😂,0,2025-06-04T13:56:16Z
jcK2OdNhc9g,@sdeye7480,Those pillows are crap!! 100$ each!!,0,2025-06-04T13:56:08Z
jcK2OdNhc9g,@AlterRaigo,"Poor guy just makes $5 milion a year? wtf, he should be making $0.",0,2025-06-04T13:55:54Z
jcK2OdNhc9g,@MTkONE,Easily reversed with the surplus of 100's of $Billions that the Kkkorrupt tRump Regime have of Our Money!,0,2025-06-04T13:55:46Z
jcK2OdNhc9g,@JohnSmith-mv4qz,"CNN viewers are weak minded , low IQ sheep",0,2025-06-04T13:55:21Z
jcK2OdNhc9g,@nellysteve6049,Lies destroyed his life.....,1,2025-06-04T13:54:29Z
jcK2OdNhc9g,@onomatopoeia162003,Good.  Keep pandering to these freaks here in MN.  Never win the governor again,0,2025-06-04T13:52:53Z
jcK2OdNhc9g,@Pippa1212,"He FA - the FO has been long overdue. The pillows had a foul odor when I checked them out at the now defunct Bed, Bath and Beyond. Wouldn’t waste my money on them.",0,2025-06-04T13:52:39Z
jcK2OdNhc9g,@arunbenny808,"Great, if we can do it to Mike Lindell, we can do it to Elon Musk as well then 👍",0,2025-06-04T13:51:43Z
jcK2OdNhc9g,@gratefuldude133,Anything trump touches turns to crap. 😂,0,2025-06-04T13:51:32Z
jcK2OdNhc9g,@georgealexander7976,At least  Mike will RIP on a nice pillow 👋💲💵🤣😂😅,1,2025-06-04T13:50:56Z
jcK2OdNhc9g,@RoderickBrown-y5e,"Here’s CNN again giving coverage to a nothing burger instead of simply giving the news and moving on, Let’s talk about what’s going on in Africa and the way the United States is attempting to destroy it ! Why isn’t this being investigated by the media ?",0,2025-06-04T13:50:53Z
jcK2OdNhc9g,@CalvinJordan-b1c,"This is what happens when you support a lying con ,so let him pay the consequences",0,2025-06-04T13:50:18Z
jcK2OdNhc9g,@bayouboyentertainment2106,"Why anyone would buy a pillow from a former crackhead in the first place is beyond me, what's he know about sleep lol.",0,2025-06-04T13:49:36Z
jcK2OdNhc9g,@reece13e3u7,"Anybody and everyone person that is in little hands trump ""circle"".... always get f*ckd😂😂😂😂😂",0,2025-06-04T13:47:50Z
jcK2OdNhc9g,@AlanBrown-yg7rl,Everything Spanky touches turns into 💩!,0,2025-06-04T13:46:50Z
jcK2OdNhc9g,@KoniDemiko-yy3pn,At least he’s getting some part time work at Jimmy Kimmel’s show,0,2025-06-04T13:46:46Z
jcK2OdNhc9g,@lindy1642,Next up... Elon musk,0,2025-06-04T13:46:42Z
jcK2OdNhc9g,@olaoluwabode-omoleye356,Michael Jordan famously said “republicans buy sneakers too.” Seems MyPillow guy and other billionaires forgot that democrats and independents buy stuff too.,0,2025-06-04T13:45:48Z
jcK2OdNhc9g,@LexiGram-g2u,Anything and  everybody Trump touches turns to shit like him,0,2025-06-04T13:45:31Z
jcK2OdNhc9g,@Magic_turtle5,"Maybe if Mike didn’t try to say my vote didn’t matter, I would care more. Don’t try to steal elections, kids.",0,2025-06-04T13:45:05Z
jcK2OdNhc9g,@BobboBobbo-ih5pn,You’re telling me he didn’t get a fat military contract to give very service member one of those crappy pillows?,0,2025-06-04T13:45:00Z
jcK2OdNhc9g,@stevenpoynter9982,"Because he's an ex crackhead""  that still acts like he's on crack. and he's following a orange fool putting everything behind what the orange man tells him, so when a fool follows a fool foolish things happen, that's why he's losing everything",0,2025-06-04T13:44:01Z
jcK2OdNhc9g,@intelligentcat192,Talk about shoving a pillow down your throat: 181 ads per day ?,0,2025-06-04T13:42:43Z
jcK2OdNhc9g,@ThomasArmstrong-i1w,"It appears that virtually everyone who attempts to help Trump eventually loses 'bigly', gets thrown under the bus, goes to jail, sinks into obscurity or otherwise disappears.",0,2025-06-04T13:40:15Z
jcK2OdNhc9g,@adamchaifetz5876,"Wake up call-when you use your life savings to back a criminal fraud, expect good things. It always works out, doesn't it!",0,2025-06-04T13:39:00Z
jcK2OdNhc9g,@bettybg1051,He is a traitor and Putz! HE wanted trump to overthrow the government!,0,2025-06-04T13:38:45Z
jcK2OdNhc9g,@gh5972,"These sycophants too enraptured to see how Trump abandons them when they are no longer useful to him, which doesn’t take long.",0,2025-06-04T13:38:14Z
jcK2OdNhc9g,@xkahn96,He gave it all to the Dictator.,2,2025-06-04T13:38:09Z
jcK2OdNhc9g,@jacobgerhardt4374,"It’s on CNN, so obviously it’s not real news.",0,2025-06-04T13:38:05Z
jcK2OdNhc9g,@kingsfan2099,Damn. Thought you were gonna say he was finally not gonna be with us.,0,2025-06-04T13:37:28Z
jcK2OdNhc9g,@fred-zy6ng,Trump loyalist and see what he deserved and do you think trump gives a damn...😅,0,2025-06-04T13:37:05Z
jcK2OdNhc9g,@jeffdo9195,Liberal propaganda,0,2025-06-04T13:36:40Z
jcK2OdNhc9g,@CJ-dw3fz,.... and?,0,2025-06-04T13:36:11Z
jcK2OdNhc9g,@JEng-oc1lc,*yess life in Minnesota is too boring for him.  ..?   😂,2,2025-06-04T13:35:43Z
jcK2OdNhc9g,@anitamcknire1436,It is very sad he lost everything in support of a lie. Had he not hooked his brand to Trump he would have been fine. Not only has Trump's influence bankrupted his own companies it has bankrupted other people's companies.,0,2025-06-04T13:34:39Z
jcK2OdNhc9g,@waltermaples3998,😅😅😅😅,1,2025-06-04T13:34:27Z
jcK2OdNhc9g,@gonova8412,It’s gonna eventually be proven true just like nearly everything else😂,0,2025-06-04T13:33:56Z
jcK2OdNhc9g,@davebennett4087,Apparently Hispillow causes brain damage…………,0,2025-06-04T13:33:48Z
jcK2OdNhc9g,@MarkMaurin-tr7zj,Don't follow leaders,0,2025-06-04T13:33:46Z
jcK2OdNhc9g,@gypsy5592,They flocked to trump like flies to 💩 but the life of flies are very short and never amount to much more than an annoyance.,0,2025-06-04T13:33:10Z
jcK2OdNhc9g,@andmicbro1,"I don't know how you convict a guy for lying about the election when the sitting president is the source and chief perpetuator of that lie. 

That said it's nice when villains get a comeuppance.",3,2025-06-04T13:33:00Z
jcK2OdNhc9g,@cynthiacopland8634,"Couldn’t have happened to a nicer guy! 
Lies 🤥have consequences",0,2025-06-04T13:32:55Z
jcK2OdNhc9g,@alex_sanch_ezzy,Mike Lindell should stop complaining how much ‘HE’ has lost all because he was swindled by the biggest swindler of all. 🤷🏻‍♂️ Look at what your buddy is doing to our country…go get your refund from him as he continues to swindle our country. SMFH,0,2025-06-04T13:32:14Z
jcK2OdNhc9g,@edwardjackson9871,"The pillow was a good product. It really supported the head well and was adjustable. A little bit on the pricey side though. 
I’m glad that Mike is a follower of Jesus Christ. He’ll be ok. He’s been broke before and worse was a broken man. But regardless of wealth he’s good now. May the Lord bless him. Amen",0,2025-06-04T13:31:33Z
jcK2OdNhc9g,@martyg374,"Trump will, pardon him, watch!",0,2025-06-04T13:31:31Z
jcK2OdNhc9g,@Wolf03919,Who cares!  People rise and fall everyday!!,0,2025-06-04T13:31:28Z
jcK2OdNhc9g,@laurencenn,Lol. CNN celebrating a company going down while their ratings flounder because they are the least trusted name in news,0,2025-06-04T13:30:25Z
jcK2OdNhc9g,@fullrangebasshead7055,How does my pillow sleep at night lying like that. 😂😂😂😂😂,0,2025-06-04T13:30:21Z
jcK2OdNhc9g,@laurencenn,Lot of commenters in here don't realize that Tesla was trading at $242 on election day and $342 today. Hahahahahahahahahahahahahaa,0,2025-06-04T13:29:18Z
jcK2OdNhc9g,@sandrajones5247,Mike Pillow should just go bankrupt like his TACO always does. 😂😂,1,2025-06-04T13:28:12Z
jcK2OdNhc9g,@fknfedup5428,"This guy is a douche bag, and Jake Tapper is an asshole.",0,2025-06-04T13:27:42Z
jcK2OdNhc9g,@kcbeerslinger,"Why do these idiots not learn? Do the grift and get gone. I blame only him for chumming up with the idiot. If they don't get screwed by some better grifter, their di*ks ruin their life and reputation. Stuuupid !!",0,2025-06-04T13:27:39Z
jcK2OdNhc9g,@rubydiachi,Who are these people that are sleeping here ?! When was the dinner rioe introduced KFC where?!  When was While wheat introduced to America and sales if Wonder Bread went downnand Beyonce performance for Texas Toast,1,2025-06-04T13:27:00Z
jcK2OdNhc9g,@soozeelaw5057,He destroyed his life for a lie! He is his own worst enemy and I absolutely have no sympathy for him! And he's still ranting like a lunatic!,0,2025-06-04T13:26:06Z
jcK2OdNhc9g,@wgv929,He won people. Get over it.,1,2025-06-04T13:25:15Z
jcK2OdNhc9g,@josemoreno-qc2jc,Anybody that attaches himself to Trump fails😂😂😂,1,2025-06-04T13:23:10Z
jcK2OdNhc9g,@RedCobra-q1e,Couldn’t have happened to a more deserving guy!!!,2,2025-06-04T13:23:09Z
jcK2OdNhc9g,@Variety1985,"WHAT DID HE SAY as ""lies"" ... as to create a lawsuit?",0,2025-06-04T13:23:06Z
jcK2OdNhc9g,@JasonsKnotChannel,This is important news in the US? Just seems like a propaganda piece to me.,1,2025-06-04T13:21:13Z
jcK2OdNhc9g,@smitty5890,Stupid is what stupid does,0,2025-06-04T13:21:08Z
jcK2OdNhc9g,@nagone11,That's the result of sprinkling that ole trump gold dust around..,0,2025-06-04T13:20:13Z
jcK2OdNhc9g,@samantharossi4839,Everyone that comes in contact with mr dump loses everything!! Elon should have taken a cue from mike!! ☮️,0,2025-06-04T13:19:41Z
jcK2OdNhc9g,@Jcampos888,"Fight on, Mike",0,2025-06-04T13:18:56Z
jcK2OdNhc9g,@cherishforonda3580,"My husband bought it long time ago, the worst pillow I’ve tried. I think they just cut foams and stacked it inside a pillowcase 😂.",0,2025-06-04T13:18:37Z
jcK2OdNhc9g,@mikevondebag,He deserves to be broke 😂,0,2025-06-04T13:18:20Z
jcK2OdNhc9g,@evangmichaelnorris1772,He did all of that to his self,0,2025-06-04T13:17:57Z
jcK2OdNhc9g,@SuperAmin1950,That pillow is actually very good. 🤔,0,2025-06-04T13:17:42Z
jcK2OdNhc9g,@tye958,GOOD.... HE STILL CAN USE THOSE STUPID WHACK PILLOWS TRY CRYING INTO THEM 😆😆😆😆,6,2025-06-04T13:17:21Z
jcK2OdNhc9g,@MooseMaunu,His fall is explained quite easily.  ETTD.  Everything Trump Touches D---.,1,2025-06-04T13:16:53Z
jcK2OdNhc9g,@PaulFord-bs6xp,"Oh, it’s CNN, I can’t trust that they may accidentally tell the truth!",0,2025-06-04T13:15:46Z
jcK2OdNhc9g,@brandonzero07,Damn...even that hurt me.,1,2025-06-04T13:15:46Z
jcK2OdNhc9g,@supermantra3437,Best pillows. Honorable guy.  Look at how CNN braineashed hate lies and fear into the sheep.,0,2025-06-04T13:15:44Z
jcK2OdNhc9g,@a-totally-random-person,"Always wanted to try Mypillow, but couldn't once he became a Trump minion.",0,2025-06-04T13:15:34Z
jcK2OdNhc9g,@Leftyin2024,He won’t be the last. 🥰🧘🏽‍♂️,1,2025-06-04T13:14:49Z
jcK2OdNhc9g,@edjames2388,Why give him free advertising?,0,2025-06-04T13:14:40Z
jcK2OdNhc9g,@Esteban-mg2cy,"hey,...are you all styupid?? he was done when he began providing Donald Trump his cocaine source....when Elon made the scene, Trump had no use for him...just sayin..now we know what cocaine use will do for you, as it destroys you... COCAINE🤠👽😁😘",0,2025-06-04T13:12:34Z
jcK2OdNhc9g,@kingdingaling9510,The media and liberal homo complex attacked the man. And look how these host laughvandxsmikecatca man's hard time. Shame on these hosts.  But that's why there guna be out of a job in a few years,0,2025-06-04T13:11:25Z
jcK2OdNhc9g,@jameshunter5241,I really wouldn’t care,0,2025-06-04T13:10:32Z
jcK2OdNhc9g,@tedwoods8117,What lies?  He’s NOT a Democrat!,0,2025-06-04T13:10:14Z
jcK2OdNhc9g,@Mexican_Trucker,Text book public relations class. Take note future business owners.,0,2025-06-04T13:08:03Z
jcK2OdNhc9g,@suekendall8954,"It's too bad he got tangled up with trump...I have a my pillow for about ten years or more.i wash it in the washing machine all the time and toss it into the dryer...it has never lost its shape...I love"" my pillow.""...",2,2025-06-04T13:08:00Z
jcK2OdNhc9g,@barrywood7234,"Like President Trump, he weathered the lefts vindictive lunacy and he, like Donald, is back on top to stay. We are truly sorry for the lefts continuing loss.",0,2025-06-04T13:07:44Z
jcK2OdNhc9g,@beehappyalways,"Everything trump touches turns to crap. Although, every single one of those people went open eyed and greedily into that sewer.",0,2025-06-04T13:07:10Z
jcK2OdNhc9g,@CedricSportes,KarMAGA,0,2025-06-04T13:07:00Z
jcK2OdNhc9g,@lkhalil518,This is fantastic news screw him and his stupid pillow,0,2025-06-04T13:06:51Z
jcK2OdNhc9g,@davidanderson3684,Everyone that involved with Trump! Either lost their business or jail time and law license.  Solution stay away from Taco Don!,4,2025-06-04T13:06:48Z
jcK2OdNhc9g,@christophe_barge,Good!,0,2025-06-04T13:06:46Z
LjQ-Zomc7Ss,@petercrombie6652,"Yah well, no one ever said Trump was smart......",0,2025-06-04T13:46:15Z
LjQ-Zomc7Ss,@Jcampos888,Make them in America 🇺🇸,0,2025-06-04T13:21:26Z
LjQ-Zomc7Ss,@JoJo-zl7qh,"He’s got a tariff on them but a bill to make prices the same
As other counties. It will be interesting to see how that plays out.",0,2025-06-04T12:49:12Z
